,ID,value,Hours,Absorbance,Temperature,Cell_Line,Replicate,log10_transformed
119,20230710-9AM_750_25_4532_7,0.768,164.0,750,25,4532,7,-0.114638779968488
120,20230710-9AM_650_25_2344_0,1.044,164.0,650,25,2344,0,0.01870049866624337
121,20230710-9AM_650_25_2344_1,0.992,164.0,650,25,2344,1,-0.0034883278458213473
122,20230710-9AM_650_25_2344_2,0.968,164.0,650,25,2344,2,-0.014124642691606345
123,20230710-9AM_650_25_2344_3,1.09,164.0,650,25,2344,3,0.037426497940623665
124,20230710-9AM_650_25_2344_4,0.894,164.0,650,25,2344,4,-0.04866248120408232
125,20230710-9AM_650_25_2344_5,1.073,164.0,650,25,2344,5,0.030599721965951066
126,20230710-9AM_650_25_2344_6,0.978,164.0,650,25,2344,6,-0.009661145212398569
127,20230710-9AM_650_25_2344_7,1.222,164.0,650,25,2344,7,0.08707120590653541
128,20230710-9AM_680_25_2344_0,1.29,164.0,680,25,2344,0,0.11058971029924898
129,20230710-9AM_680_25_2344_1,1.206,164.0,680,25,2344,1,0.08134730780413249
130,20230710-9AM_680_25_2344_2,1.141,164.0,680,25,2344,2,0.05728564441821465
131,20230710-9AM_680_25_2344_3,1.327,164.0,680,25,2344,3,0.1228709228644355
132,20230710-9AM_680_25_2344_4,1.042,164.0,680,25,2344,4,0.017867718963505686
133,20230710-9AM_680_25_2344_5,1.324,164.0,680,25,2344,5,0.12188798510368115
134,20230710-9AM_680_25_2344_6,1.183,164.0,680,25,2344,6,0.07298474462793039
135,20230710-9AM_680_25_2344_7,1.478,164.0,680,25,2344,7,0.16967443405880692
136,20230710-9AM_750_25_2344_0,0.823,164.0,750,25,2344,0,-0.08460016478773018
137,20230710-9AM_750_25_2344_1,0.746,164.0,750,25,2344,1,-0.1272611725273312
138,20230710-9AM_750_25_2344_2,0.751,164.0,750,25,2344,2,-0.1243600629958316
139,20230710-9AM_750_25_2344_3,0.811,164.0,750,25,2344,3,-0.09097914578884395
140,20230710-9AM_750_25_2344_4,0.699,164.0,750,25,2344,4,-0.15552282425431863
141,20230710-9AM_750_25_2344_5,0.76,164.0,750,25,2344,5,-0.11918640771920865
142,20230710-9AM_750_25_2344_6,0.736,164.0,750,25,2344,6,-0.13312218566250114
143,20230710-9AM_750_25_2344_7,0.903,164.0,750,25,2344,7,-0.04431224968649419
144,20230710-9AM_650_25_2343_0,1.676,164.0,650,25,2343,0,0.2242740142942577
145,20230710-9AM_650_25_2343_1,2.013,164.0,650,25,2343,1,0.3038437748886545
146,20230710-9AM_650_25_2343_2,1.753,164.0,650,25,2343,2,0.2437819160937949
147,20230710-9AM_650_25_2343_3,1.52,164.0,650,25,2343,3,0.18184358794477254
148,20230710-9AM_650_25_2343_4,1.672,164.0,650,25,2343,4,0.22323627310299757
149,20230710-9AM_650_25_2343_5,1.887,164.0,650,25,2343,5,0.27577190016493136
150,20230710-9AM_650_25_2343_6,1.677,164.0,650,25,2343,6,0.22453306260608574
151,20230710-9AM_650_25_2343_7,1.748,164.0,650,25,2343,7,0.24254142829838424
152,20230710-9AM_680_25_2343_0,1.947,164.0,680,25,2343,0,0.2893659515200317
153,20230710-9AM_680_25_2343_1,2.309,164.0,680,25,2343,1,0.3634239329171764
154,20230710-9AM_680_25_2343_2,2.019,164.0,680,25,2343,2,0.3051363189436393
155,20230710-9AM_680_25_2343_3,1.76,164.0,680,25,2343,3,0.24551266781414982
156,20230710-9AM_680_25_2343_4,1.933,164.0,680,25,2343,4,0.286231854028553
157,20230710-9AM_680_25_2343_5,2.202,164.0,680,25,2343,5,0.34281731463573295
158,20230710-9AM_680_25_2343_6,1.893,164.0,680,25,2343,6,0.27715061396379675
159,20230710-9AM_680_25_2343_7,2.042,164.0,680,25,2343,7,0.3100557377508914
160,20230710-9AM_750_25_2343_0,1.27,164.0,750,25,2343,0,0.10380372095595687
161,20230710-9AM_750_25_2343_1,1.338,164.0,750,25,2343,1,0.12645611343180432
162,20230710-9AM_750_25_2343_2,1.226,164.0,750,25,2343,2,0.08849047018239622
163,20230710-9AM_750_25_2343_3,1.157,164.0,750,25,2343,3,0.06333335895174956
164,20230710-9AM_750_25_2343_4,1.252,164.0,750,25,2343,4,0.09760432887441088
165,20230710-9AM_750_25_2343_5,1.309,164.0,750,25,2343,5,0.11693964655075578
166,20230710-9AM_750_25_2343_6,1.253,164.0,750,25,2343,6,0.09795107099414996
167,20230710-9AM_750_25_2343_7,1.333,164.0,750,25,2343,7,0.1248301494138592
168,20230710-9AM_650_25_1952_0,1.847,164.0,650,25,1952,0,0.2664668954402414
169,20230710-9AM_650_25_1952_1,1.455,164.0,650,25,1952,1,0.1628629933219261
170,20230710-9AM_650_25_1952_2,1.452,164.0,650,25,1952,2,0.1619666163640749
171,20230710-9AM_650_25_1952_3,1.552,164.0,650,25,1952,3,0.19089171692216964
172,20230710-9AM_650_25_1952_4,1.623,164.0,650,25,1952,4,0.21031851982623187
173,20230710-9AM_650_25_1952_5,1.437,164.0,650,25,1952,5,0.15745676813422568
174,20230710-9AM_650_25_1952_6,1.46,164.0,650,25,1952,6,0.1643528557844371
175,20230710-9AM_650_25_1952_7,1.81,164.0,650,25,1952,7,0.2576785748691845
176,20230710-9AM_680_25_1952_0,2.291,164.0,680,25,1952,0,0.3600250891893975
177,20230710-9AM_680_25_1952_1,1.809,164.0,680,25,1952,1,0.25743856685981376
178,20230710-9AM_680_25_1952_2,1.745,164.0,680,25,1952,2,0.24179543129519873
179,20230710-9AM_680_25_1952_3,1.89,164.0,680,25,1952,3,0.2764618041732441
180,20230710-9AM_680_25_1952_4,1.959,164.0,680,25,1952,4,0.2920344359947364
181,20230710-9AM_680_25_1952_5,1.693,164.0,680,25,1952,5,0.22865695810893527
182,20230710-9AM_680_25_1952_6,1.787,164.0,680,25,1952,6,0.2521245525056442
183,20230710-9AM_680_25_1952_7,2.159,164.0,680,25,1952,7,0.33425264233423074
184,20230710-9AM_750_25_1952_0,1.254,164.0,750,25,1952,0,0.09829753649469763
185,20230710-9AM_750_25_1952_1,1.014,164.0,750,25,1952,1,0.006037954997317177
186,20230710-9AM_750_25_1952_2,1.043,164.0,750,25,1952,2,0.018284308426530838
187,20230710-9AM_750_25_1952_3,1.078,164.0,750,25,1952,3,0.03261876085071993
188,20230710-9AM_750_25_1952_4,1.179,164.0,750,25,1952,4,0.07151380509508916
189,20230710-9AM_750_25_1952_5,1.069,164.0,750,25,1952,5,0.028977705208777998
190,20230710-9AM_750_25_1952_6,1.03,164.0,750,25,1952,6,0.012837224705172217
191,20230710-9AM_750_25_1952_7,1.259,164.0,750,25,1952,7,0.10002573010786256
192,20230710-9AM_650_25_2931_0,1.818,164.0,650,25,2931,0,0.25959387888594865
193,20230710-9AM_650_25_2931_1,1.379,164.0,650,25,2931,1,0.13956426617584977
